txId,time_step,label,time_split,is_labeled
346388007,12,0,train,True
346116426,12,-1,train,False
346116420,12,-1,train,False
313277986,12,-1,train,False
272078085,12,-1,train,False
276468546,12,0,train,True
317436290,12,-1,train,False
347995009,12,-1,train,False
399708479,12,-1,train,False
351857185,12,-1,train,False
346886479,12,-1,train,False
346097728,12,0,train,True
349752010,12,0,train,True
346589044,12,0,train,True
399687659,12,0,train,True
355944427,12,0,train,True
399673627,12,-1,train,False
265386877,12,-1,train,False
399665181,12,-1,train,False
346364366,12,-1,train,False
346362100,12,-1,train,False
399720060,12,-1,train,False
359717599,12,-1,train,False
360152923,12,-1,train,False
399842467,12,0,train,True
346378296,12,-1,train,False
346396667,12,-1,train,False
346368170,12,-1,train,False
399708061,12,-1,train,False
374164215,12,-1,train,False
399980742,12,-1,train,False
280526723,12,-1,train,False
355439365,12,0,train,True
399843012,12,-1,train,False
346777607,12,-1,train,False
346466967,12,-1,train,False
399859353,12,0,train,True
352168000,12,-1,train,False
399694989,12,-1,train,False
349869272,12,-1,train,False
346099228,12,-1,train,False
399880847,12,0,train,True
346096736,12,0,train,True
346380751,12,-1,train,False
346380749,12,-1,train,False
349390757,12,-1,train,False
399679469,12,-1,train,False
356651279,12,-1,train,False
346387486,12,0,train,True
296172496,12,-1,train,False
354670915,12,-1,train,False
399843509,12,0,train,True
346112704,12,0,train,True
346112701,12,0,train,True
346386387,12,-1,train,False
399687654,12,-1,train,False
399853464,12,-1,train,False
338820366,12,-1,train,False
346413968,12,-1,train,False
388977150,12,-1,train,False
346413856,12,-1,train,False
349727624,12,0,train,True
349751954,12,0,train,True
346097541,12,-1,train,False
346377757,12,-1,train,False
280526714,12,-1,train,False
346393767,12,-1,train,False
401167475,12,-1,train,False
399673630,12,-1,train,False
277947077,12,1,train,True
395816891,12,-1,train,False
280526806,12,-1,train,False
399975634,12,-1,train,False
399687656,12,-1,train,False
308155141,12,-1,train,False
346099791,12,0,train,True
346434314,12,-1,train,False
399677552,12,0,train,True
277293435,12,-1,train,False
346360967,12,-1,train,False
339383326,12,-1,train,False
387715626,12,-1,train,False
385321776,12,-1,train,False
319636602,12,-1,train,False
346397612,12,0,train,True
346100196,12,0,train,True
399842665,12,-1,train,False
399955695,12,-1,train,False
346409286,12,0,train,True
399668570,12,0,train,True
303196530,12,-1,train,False
350247058,12,-1,train,False
346414395,12,-1,train,False
346159969,12,0,train,True
399854705,12,-1,train,False
349300442,12,0,train,True
353791707,12,0,train,True
346091904,12,0,train,True
399679654,12,-1,train,False
381546695,12,-1,train,False
399667730,12,-1,train,False
393628549,12,-1,train,False
346104037,12,-1,train,False
274355668,12,-1,train,False
346364373,12,-1,train,False
349151355,12,0,train,True
12641384,12,0,train,True
399955686,12,-1,train,False
346170874,12,0,train,True
399978156,12,-1,train,False
346098879,12,-1,train,False
399672626,12,0,train,True
399672629,12,0,train,True
399844985,12,-1,train,False
399953177,12,0,train,True
399896505,12,-1,train,False
354172284,12,-1,train,False
399683487,12,-1,train,False
346462299,12,0,train,True
399846628,12,-1,train,False
399708066,12,-1,train,False
346099496,12,-1,train,False
399844779,12,-1,train,False
399670587,12,-1,train,False
295991163,12,-1,train,False
346398475,12,-1,train,False
346379974,12,-1,train,False
280529048,12,-1,train,False
267862168,12,-1,train,False
346463336,12,-1,train,False
399674990,12,0,train,True
399684117,12,-1,train,False
341286709,12,-1,train,False
399692717,12,0,train,True
346101275,12,-1,train,False
346434449,12,-1,train,False
399844981,12,-1,train,False
399669356,12,1,train,True
399705382,12,-1,train,False
346103361,12,0,train,True
346363831,12,-1,train,False
346363680,12,-1,train,False
346098644,12,-1,train,False
393845935,12,-1,train,False
399966001,12,-1,train,False
399668760,12,0,train,True
346399629,12,-1,train,False
117236666,12,-1,train,False
346170869,12,-1,train,False
399709913,12,-1,train,False
399709920,12,-1,train,False
399704186,12,0,train,True
282748731,12,0,train,True
391002673,12,-1,train,False
399720129,12,-1,train,False
399669637,12,-1,train,False
354101780,12,0,train,True
343175980,12,-1,train,False
293419323,12,-1,train,False
346098909,12,-1,train,False
346097546,12,-1,train,False
346411562,12,-1,train,False
399695026,12,-1,train,False
346385645,12,-1,train,False
346385480,12,-1,train,False
399669747,12,0,train,True
352148389,12,-1,train,False
348484286,12,-1,train,False
390184396,12,-1,train,False
291664854,12,-1,train,False
296687172,12,-1,train,False
346101959,12,0,train,True
346116149,12,0,train,True
346431524,12,0,train,True
346120745,12,-1,train,False
399853580,12,-1,train,False
346130975,12,-1,train,False
346131075,12,-1,train,False
281095202,12,0,train,True
346400158,12,0,train,True
346400155,12,0,train,True
399678974,12,-1,train,False
346103641,12,-1,train,False
346367362,12,-1,train,False
346406798,12,0,train,True
346406802,12,0,train,True
346397105,12,-1,train,False
346113448,12,-1,train,False
346181667,12,-1,train,False
399845700,12,-1,train,False
359118237,12,-1,train,False
346114581,12,-1,train,False
157515031,12,-1,train,False
78244052,12,-1,train,False
399879811,12,-1,train,False
373008390,12,-1,train,False
352148952,12,-1,train,False
268762087,12,-1,train,False
352041691,12,0,train,True
332341984,12,-1,train,False
346413973,12,0,train,True
288449364,12,-1,train,False
346092110,12,-1,train,False
281997271,12,-1,train,False
401342036,12,-1,train,False
343175988,12,-1,train,False
399708849,12,-1,train,False
401349580,12,-1,train,False
399717403,12,-1,train,False
352204998,12,0,train,True
346185736,12,0,train,True
399959886,12,-1,train,False
169447799,12,-1,train,False
352206852,12,-1,train,False
399666518,12,-1,train,False
349037933,12,-1,train,False
346215675,12,-1,train,False
268849675,12,-1,train,False
346118591,12,-1,train,False
346111275,12,-1,train,False
344772053,12,-1,train,False
399852983,12,-1,train,False
346368529,12,-1,train,False
349749429,12,0,train,True
399672658,12,0,train,True
95026861,12,-1,train,False
346368525,12,-1,train,False
346368531,12,-1,train,False
346153569,12,-1,train,False
347994842,12,-1,train,False
399888447,12,-1,train,False
399887710,12,-1,train,False
346217832,12,-1,train,False
399846616,12,-1,train,False
352442716,12,-1,train,False
399896514,12,-1,train,False
346155084,12,0,train,True
346155085,12,0,train,True
349263791,12,1,train,True
348895777,12,-1,train,False
354705147,12,-1,train,False
367162294,12,-1,train,False
134429668,12,-1,train,False
372426225,12,-1,train,False
346413857,12,0,train,True
346396035,12,0,train,True
346130183,12,0,train,True
346396353,12,-1,train,False
399667626,12,0,train,True
399667619,12,-1,train,False
399971151,12,-1,train,False
346429692,12,-1,train,False
396784748,12,-1,train,False
399955690,12,-1,train,False
352420064,12,0,train,True
399841341,12,-1,train,False
391075266,12,-1,train,False
346378596,12,-1,train,False
149634182,12,-1,train,False
399669746,12,0,train,True
401209821,12,0,train,True
346097004,12,0,train,True
346418947,12,-1,train,False
309515617,12,-1,train,False
346102833,12,0,train,True
399869042,12,-1,train,False
346386381,12,-1,train,False
399855216,12,-1,train,False
356162943,12,-1,train,False
346386388,12,-1,train,False
354706897,12,-1,train,False
352904800,12,-1,train,False
399852632,12,-1,train,False
346406941,12,0,train,True
346414897,12,0,train,True
346406796,12,0,train,True
399887720,12,-1,train,False
397793077,12,-1,train,False
346174455,12,0,train,True
349733808,12,0,train,True
399687662,12,-1,train,False
399854817,12,-1,train,False
255198297,12,0,train,True
343175863,12,-1,train,False
346161471,12,-1,train,False
280529087,12,-1,train,False
302927297,12,-1,train,False
399879957,12,0,train,True
357506084,12,0,train,True
394928449,12,-1,train,False
346401524,12,-1,train,False
346409730,12,-1,train,False
346427107,12,-1,train,False
346111280,12,-1,train,False
399887793,12,-1,train,False
399687665,12,-1,train,False
248805886,12,0,train,True
367515692,12,-1,train,False
349730566,12,0,train,True
349743234,12,0,train,True
346447614,12,-1,train,False
310824602,12,-1,train,False
346110685,12,0,train,True
346367350,12,-1,train,False
346091994,12,-1,train,False
346466961,12,-1,train,False
277881484,12,0,train,True
347272249,12,0,train,True
349733989,12,0,train,True
233210190,12,-1,train,False
399862533,12,-1,train,False
399861254,12,-1,train,False
233584607,12,-1,train,False
346175368,12,0,train,True
346386375,12,-1,train,False
355140727,12,-1,train,False
346097548,12,-1,train,False
346400159,12,0,train,True
346392150,12,-1,train,False
346110396,12,-1,train,False
399696087,12,0,train,True
346171972,12,-1,train,False
346418945,12,0,train,True
291011187,12,0,train,True
352209630,12,-1,train,False
199698670,12,-1,train,False
346429814,12,-1,train,False
346386389,12,-1,train,False
346817473,12,0,train,True
346131240,12,-1,train,False
399975483,12,-1,train,False
146534789,12,-1,train,False
393199221,12,0,train,True
274689143,12,-1,train,False
347547979,12,-1,train,False
399978163,12,-1,train,False
309824546,12,-1,train,False
346881836,12,-1,train,False
348367467,12,-1,train,False
350445588,12,-1,train,False
352911178,12,-1,train,False
272740185,12,-1,train,False
314254613,12,-1,train,False
399679661,12,-1,train,False
375134635,12,-1,train,False
399668753,12,0,train,True
399887477,12,-1,train,False
279595563,12,-1,train,False
346393673,12,-1,train,False
346393671,12,-1,train,False
399669939,12,0,train,True
296172491,12,-1,train,False
274582718,12,-1,train,False
346371992,12,-1,train,False
401178696,12,-1,train,False
346111119,12,0,train,True
346131181,12,-1,train,False
385720847,12,-1,train,False
292175454,12,-1,train,False
346118627,12,-1,train,False
345866377,12,-1,train,False
346386370,12,-1,train,False
372559252,12,-1,train,False
395218935,12,-1,train,False
392860192,12,-1,train,False
346171741,12,-1,train,False
276661401,12,-1,train,False
348367796,12,-1,train,False
346111277,12,0,train,True
354706895,12,-1,train,False
401167562,12,-1,train,False
346101309,12,-1,train,False
399687663,12,0,train,True
399871421,12,-1,train,False
384213770,12,-1,train,False
346118619,12,0,train,True
312477273,12,0,train,True
346166556,12,-1,train,False
401189921,12,-1,train,False
375353187,12,-1,train,False
346382344,12,-1,train,False
356607882,12,-1,train,False
346096295,12,-1,train,False
346385643,12,-1,train,False
399842902,12,-1,train,False
346096634,12,-1,train,False
354693444,12,-1,train,False
74121873,12,0,train,True
346388344,12,0,train,True
284097058,12,-1,train,False
346184625,12,-1,train,False
389411067,12,0,train,True
399708593,12,-1,train,False
372542033,12,0,train,True
347359613,12,-1,train,False
355218736,12,-1,train,False
346509571,12,-1,train,False
349810805,12,-1,train,False
352414575,12,-1,train,False
348087474,12,0,train,True
346413974,12,-1,train,False
399688811,12,-1,train,False
346173935,12,-1,train,False
399669927,12,0,train,True
346104108,12,-1,train,False
346364376,12,-1,train,False
347381940,12,0,train,True
401182038,12,0,train,True
346386376,12,-1,train,False
346388734,12,0,train,True
351118120,12,-1,train,False
346149105,12,-1,train,False
296172493,12,-1,train,False
346099953,12,0,train,True
346099498,12,-1,train,False
346394038,12,-1,train,False
399696923,12,-1,train,False
121129469,12,-1,train,False
346386382,12,-1,train,False
399980659,12,-1,train,False
356886966,12,-1,train,False
346414422,12,-1,train,False
393992756,12,-1,train,False
77266702,12,0,train,True
399845122,12,-1,train,False
315650869,12,-1,train,False
346097007,12,0,train,True
346366459,12,-1,train,False
351428307,12,-1,train,False
346097733,12,-1,train,False
399867986,12,-1,train,False
399871394,12,-1,train,False
306747810,12,0,train,True
346776903,12,-1,train,False
399670652,12,-1,train,False
399713524,12,-1,train,False
346397943,12,0,train,True
284097666,12,-1,train,False
399980743,12,-1,train,False
399698445,12,-1,train,False
399668170,12,-1,train,False
346096299,12,-1,train,False
346386374,12,-1,train,False
346122792,12,-1,train,False
346387480,12,-1,train,False
357381164,12,0,train,True
280529195,12,-1,train,False
346155327,12,0,train,True
399853577,12,-1,train,False
346382345,12,-1,train,False
401023163,12,0,train,True
353142647,12,0,train,True
346379573,12,-1,train,False
280526778,12,-1,train,False
346389992,12,0,train,True
346096292,12,0,train,True
144558507,12,0,train,True
399690882,12,-1,train,False
367945197,12,-1,train,False
346400551,12,-1,train,False
346434313,12,-1,train,False
332906787,12,-1,train,False
346387497,12,-1,train,False
399879697,12,0,train,True
226875855,12,0,train,True
346098878,12,-1,train,False
352205588,12,-1,train,False
346382343,12,0,train,True
346384267,12,0,train,True
345869713,12,-1,train,False
162545666,12,-1,train,False
346182430,12,-1,train,False
401182134,12,-1,train,False
346106748,12,-1,train,False
348249889,12,-1,train,False
284097054,12,-1,train,False
352441869,12,0,train,True
346386554,12,-1,train,False
399978162,12,-1,train,False
346103366,12,-1,train,False
399707903,12,-1,train,False
346364137,12,-1,train,False
352791811,12,-1,train,False
346371965,12,-1,train,False
277947076,12,-1,train,False
399886712,12,0,train,True
11290934,12,-1,train,False
345979036,12,-1,train,False
375636127,12,-1,train,False
346398471,12,-1,train,False
346097540,12,-1,train,False
346128070,12,-1,train,False
346400545,12,-1,train,False
346382670,12,-1,train,False
346131188,12,-1,train,False
343175984,12,-1,train,False
346118638,12,-1,train,False
399706386,12,-1,train,False
367033341,12,-1,train,False
346435075,12,-1,train,False
346435051,12,-1,train,False
346097533,12,0,train,True
346156538,12,-1,train,False
346413965,12,-1,train,False
396351919,12,-1,train,False
346180895,12,-1,train,False
346303170,12,-1,train,False
351118122,12,-1,train,False
400009087,12,-1,train,False
351778320,12,-1,train,False
346110689,12,0,train,True
346093085,12,-1,train,False
399864591,12,-1,train,False
391084143,12,0,train,True
348851482,12,-1,train,False
399978161,12,-1,train,False
343175992,12,-1,train,False
399702529,12,0,train,True
350073679,12,-1,train,False
346754560,12,-1,train,False
399729049,12,-1,train,False
371701536,12,-1,train,False
346389993,12,0,train,True
192639177,12,-1,train,False
399673543,12,0,train,True
346367514,12,-1,train,False
346367511,12,-1,train,False
382649486,12,-1,train,False
346376916,12,1,train,True
273093955,12,-1,train,False
343175979,12,-1,train,False
346098158,12,-1,train,False
354730934,12,-1,train,False
382032488,12,0,train,True
335143624,12,-1,train,False
352136653,12,-1,train,False
346155082,12,0,train,True
399965656,12,-1,train,False
353379738,12,-1,train,False
272078099,12,-1,train,False
346211364,12,-1,train,False
399978158,12,-1,train,False
399708052,12,-1,train,False
399865893,12,-1,train,False
346466096,12,-1,train,False
348421575,12,-1,train,False
346115926,12,-1,train,False
346115741,12,-1,train,False
400653406,12,-1,train,False
401350729,12,-1,train,False
352350124,12,-1,train,False
346399541,12,-1,train,False
399879637,12,-1,train,False
346372777,12,-1,train,False
346208249,12,-1,train,False
346414692,12,-1,train,False
399709843,12,-1,train,False
168329066,12,-1,train,False
346397356,12,0,train,True
399841048,12,-1,train,False
354705144,12,-1,train,False
346405004,12,-1,train,False
346404985,12,-1,train,False
385162846,12,-1,train,False
346400383,12,-1,train,False
366882274,12,-1,train,False
346097536,12,-1,train,False
367683571,12,0,train,True
346414693,12,0,train,True
268519924,12,-1,train,False
346401308,12,-1,train,False
241119605,12,0,train,True
346167609,12,-1,train,False
346362098,12,-1,train,False
346392015,12,0,train,True
346409074,12,-1,train,False
346131184,12,-1,train,False
346097543,12,-1,train,False
273982405,12,0,train,True
348671987,12,-1,train,False
348122888,12,-1,train,False
346175373,12,-1,train,False
399703466,12,-1,train,False
56230909,12,-1,train,False
346415087,12,0,train,True
382823251,12,-1,train,False
347275213,12,0,train,True
399694880,12,-1,train,False
280526716,12,-1,train,False
134435422,12,-1,train,False
346362958,12,0,train,True
346384047,12,-1,train,False
346170253,12,-1,train,False
346171991,12,-1,train,False
356225917,12,-1,train,False
348929911,12,-1,train,False
346130473,12,-1,train,False
346123185,12,-1,train,False
346124405,12,-1,train,False
399663395,12,0,train,True
346372602,12,-1,train,False
375936150,12,-1,train,False
219024662,12,-1,train,False
348255592,12,-1,train,False
346123188,12,-1,train,False
346361229,12,-1,train,False
346120488,12,-1,train,False
352351586,12,-1,train,False
346185371,12,-1,train,False
346399760,12,-1,train,False
371809223,12,-1,train,False
349790018,12,-1,train,False
346094331,12,-1,train,False
345801846,12,-1,train,False
346386365,12,-1,train,False
347994946,12,-1,train,False
399851599,12,-1,train,False
346096639,12,-1,train,False
343175854,12,-1,train,False
399690885,12,-1,train,False
352218299,12,-1,train,False
394825696,12,0,train,True
399682334,12,0,train,True
68787662,12,-1,train,False
392227140,12,-1,train,False
348642854,12,-1,train,False
346161554,12,0,train,True
346161483,12,-1,train,False
346418948,12,-1,train,False
346383136,12,-1,train,False
213307307,12,-1,train,False
346382341,12,-1,train,False
399865933,12,-1,train,False
399865952,12,-1,train,False
346367348,12,-1,train,False
346114103,12,-1,train,False
399689648,12,-1,train,False
194363358,12,-1,train,False
342283691,12,-1,train,False
39155502,12,-1,train,False
400123530,12,-1,train,False
346414691,12,-1,train,False
346395431,12,-1,train,False
400126614,12,-1,train,False
399965293,12,-1,train,False
385013008,12,-1,train,False
346386384,12,-1,train,False
399978166,12,-1,train,False
346413972,12,0,train,True
399996289,12,-1,train,False
355899153,12,-1,train,False
399955467,12,-1,train,False
223203154,12,-1,train,False
346391297,12,0,train,True
323071193,12,0,train,True
346395115,12,-1,train,False
346396914,12,-1,train,False
346112345,12,-1,train,False
399679660,12,-1,train,False
313586121,12,-1,train,False
347843363,12,0,train,True
346445646,12,-1,train,False
168340286,12,-1,train,False
346126236,12,-1,train,False
399963884,12,-1,train,False
376047852,12,0,train,True
315756859,12,-1,train,False
399714755,12,-1,train,False
346411554,12,-1,train,False
346401528,12,-1,train,False
351118218,12,-1,train,False
56760951,12,-1,train,False
346101490,12,-1,train,False
399678287,12,-1,train,False
346376198,12,-1,train,False
253794162,12,-1,train,False
304131408,12,-1,train,False
399979748,12,-1,train,False
348851110,12,-1,train,False
399673631,12,-1,train,False
399844272,12,0,train,True
346396435,12,0,train,True
346127592,12,0,train,True
352201106,12,-1,train,False
269331376,12,-1,train,False
346092095,12,-1,train,False
348645960,12,-1,train,False
346450105,12,-1,train,False
399691700,12,-1,train,False
393818132,12,-1,train,False
399670552,12,0,train,True
112218739,12,-1,train,False
346166423,12,-1,train,False
346100675,12,-1,train,False
341608490,12,-1,train,False
356560835,12,-1,train,False
399673634,12,-1,train,False
399979747,12,-1,train,False
346161926,12,-1,train,False
346469769,12,0,train,True
325062568,12,-1,train,False
338165987,12,0,train,True
346382105,12,-1,train,False
286170166,12,-1,train,False
346447802,12,-1,train,False
370671992,12,-1,train,False
400371862,12,0,train,True
399971642,12,-1,train,False
103758458,12,-1,train,False
401217423,12,-1,train,False
399692163,12,-1,train,False
346378599,12,-1,train,False
352207560,12,-1,train,False
343175982,12,-1,train,False
343175861,12,-1,train,False
346131369,12,-1,train,False
346092007,12,0,train,True
399853128,12,-1,train,False
399965346,12,-1,train,False
346097544,12,-1,train,False
346155249,12,0,train,True
346123190,12,-1,train,False
346093941,12,-1,train,False
399708965,12,-1,train,False
346162696,12,-1,train,False
346466721,12,-1,train,False
186103192,12,0,train,True
346418946,12,-1,train,False
346097731,12,-1,train,False
346125398,12,-1,train,False
379512327,12,-1,train,False
180281189,12,-1,train,False
399855355,12,-1,train,False
293747974,12,-1,train,False
270197564,12,-1,train,False
400010285,12,-1,train,False
396076335,12,-1,train,False
181325805,12,-1,train,False
346108998,12,0,train,True
346108996,12,-1,train,False
346386552,12,-1,train,False
352710025,12,0,train,True
346398472,12,-1,train,False
314669349,12,-1,train,False
373646740,12,-1,train,False
346110699,12,-1,train,False
399720440,12,-1,train,False
327692184,12,-1,train,False
395518130,12,-1,train,False
346130957,12,-1,train,False
346382161,12,-1,train,False
346469655,12,-1,train,False
399952446,12,-1,train,False
346394050,12,-1,train,False
372402517,12,-1,train,False
388254965,12,-1,train,False
346116878,12,0,train,True
346106997,12,-1,train,False
362325694,12,-1,train,False
267068098,12,-1,train,False
399690708,12,-1,train,False
346427392,12,-1,train,False
228444536,12,1,train,True
357354498,12,-1,train,False
346161674,12,0,train,True
352802807,12,-1,train,False
399975490,12,-1,train,False
346388743,12,0,train,True
281559073,12,-1,train,False
346388334,12,0,train,True
133023386,12,-1,train,False
346388339,12,0,train,True
399844986,12,0,train,True
297315693,12,0,train,True
346440820,12,-1,train,False
275367982,12,0,train,True
269316288,12,-1,train,False
179557947,12,-1,train,False
232750872,12,0,train,True
395363681,12,-1,train,False
346386373,12,-1,train,False
399950347,12,-1,train,False
399712559,12,-1,train,False
346097542,12,-1,train,False
346414686,12,0,train,True
399979837,12,-1,train,False
346104033,12,-1,train,False
399852134,12,-1,train,False
346120390,12,0,train,True
346448818,12,-1,train,False
400373125,12,-1,train,False
346158788,12,-1,train,False
348372484,12,-1,train,False
399673636,12,-1,train,False
346379349,12,1,train,True
352210029,12,-1,train,False
228068088,12,-1,train,False
346396662,12,0,train,True
346091926,12,-1,train,False
149922901,12,-1,train,False
346413977,12,-1,train,False
250148548,12,-1,train,False
352769849,12,-1,train,False
399723982,12,-1,train,False
346401479,12,-1,train,False
352203175,12,-1,train,False
348763489,12,-1,train,False
346378598,12,-1,train,False
346109728,12,-1,train,False
346103484,12,-1,train,False
399702311,12,-1,train,False
30777854,12,-1,train,False
346398490,12,-1,train,False
346097538,12,-1,train,False
346110407,12,-1,train,False
346168005,12,-1,train,False
343175994,12,-1,train,False
346219368,12,0,train,True
313417158,12,-1,train,False
346290506,12,-1,train,False
346415943,12,0,train,True
399673644,12,-1,train,False
346109010,12,-1,train,False
352160527,12,-1,train,False
200472537,12,-1,train,False
296172490,12,-1,train,False
346386372,12,0,train,True
346386385,12,-1,train,False
399975489,12,-1,train,False
346392811,12,-1,train,False
401025437,12,-1,train,False
339734174,13,-1,train,False
339734179,13,-1,train,False
339733667,13,-1,train,False
339733663,13,-1,train,False
314422015,13,-1,train,False
339965648,13,-1,train,False
339057993,13,1,train,True
339057991,13,1,train,True
339059332,13,-1,train,False
339095527,13,1,train,True
339495643,13,-1,train,False
21956226,13,-1,train,False
339104386,13,-1,train,False
339104391,13,-1,train,False
339056357,13,-1,train,False
163162081,13,-1,train,False
339106455,13,-1,train,False
339106458,13,-1,train,False
339964377,13,-1,train,False
301612414,13,-1,train,False
339059821,13,-1,train,False
339267313,13,-1,train,False
339061063,13,-1,train,False
339061070,13,-1,train,False
31736506,13,-1,train,False
339976293,13,0,train,True
339107379,13,-1,train,False
298401334,13,-1,train,False
219955866,13,-1,train,False
339120953,13,-1,train,False
339089374,13,0,train,True
339648620,13,0,train,True
339559512,13,-1,train,False
339561048,13,-1,train,False
339643983,13,-1,train,False
339643988,13,-1,train,False
339155988,13,-1,train,False
340076581,13,-1,train,False
339552475,13,-1,train,False
339090211,13,-1,train,False
459148,13,0,train,True
339969781,13,0,train,True
339561332,13,-1,train,False
339155992,13,-1,train,False
339101911,13,-1,train,False
339101910,13,-1,train,False
339058897,13,0,train,True
339058866,13,0,train,True
39201631,13,-1,train,False
339737708,13,-1,train,False
339101011,13,-1,train,False
168337947,13,-1,train,False
339064953,13,-1,train,False
339064950,13,-1,train,False
339057111,13,1,train,True
339568317,13,0,train,True
339057527,13,1,train,True
339265345,13,0,train,True
339155082,13,-1,train,False
339737830,13,-1,train,False
219843101,13,-1,train,False
339477257,13,-1,train,False
100653396,13,-1,train,False
135679382,13,-1,train,False
339171623,13,-1,train,False
339465067,13,-1,train,False
339458753,13,-1,train,False
339120936,13,-1,train,False
339094210,13,1,train,True
339502544,13,-1,train,False
340077231,13,-1,train,False
123105903,13,-1,train,False
339175254,13,-1,train,False
339104093,13,-1,train,False
339556473,13,-1,train,False
339556477,13,-1,train,False
135679361,13,-1,train,False
203549606,13,-1,train,False
339096320,13,0,train,True
339983806,13,-1,train,False
339983811,13,-1,train,False
339508039,13,-1,train,False
339734215,13,-1,train,False
141571428,13,-1,train,False
339156748,13,-1,train,False
76548803,13,-1,train,False
339646404,13,-1,train,False
66426151,13,-1,train,False
339113576,13,-1,train,False
339113578,13,-1,train,False
339120973,13,-1,train,False
339120946,13,0,train,True
135679387,13,-1,train,False
339069460,13,-1,train,False
339111208,13,-1,train,False
339647990,13,-1,train,False
339079055,13,-1,train,False
219843640,13,0,train,True
76549051,13,0,train,True
339095537,13,1,train,True
339477066,13,-1,train,False
339102361,13,-1,train,False
339155789,13,-1,train,False
339737807,13,-1,train,False
339489924,13,-1,train,False
339980049,13,-1,train,False
339105832,13,-1,train,False
339155056,13,-1,train,False
152471716,13,0,train,True
339154579,13,0,train,True
339648110,13,-1,train,False
38499110,13,-1,train,False
339495621,13,-1,train,False
294401540,13,-1,train,False
339054251,13,-1,train,False
339054247,13,-1,train,False
339156151,13,-1,train,False
339156152,13,-1,train,False
318277153,13,-1,train,False
339154119,13,-1,train,False
339105903,13,-1,train,False
339475960,13,0,train,True
339120938,13,-1,train,False
339093800,13,1,train,True
339066502,13,-1,train,False
339175100,13,-1,train,False
339479822,13,0,train,True
339171748,13,-1,train,False
339087016,13,-1,train,False
132108957,13,-1,train,False
339114933,13,-1,train,False
339644296,13,-1,train,False
89392836,13,0,train,True
339964135,13,-1,train,False
340075531,13,-1,train,False
339118279,13,-1,train,False
339893470,13,-1,train,False
10877958,13,-1,train,False
97588663,13,-1,train,False
339060216,13,-1,train,False
339156698,13,-1,train,False
14485413,13,0,train,True
339154441,13,-1,train,False
339153228,13,0,train,True
339516448,13,1,train,True
339054464,13,0,train,True
339054461,13,0,train,True
241218390,13,-1,train,False
339099935,13,-1,train,False
339101829,13,0,train,True
339975311,13,-1,train,False
137815818,13,-1,train,False
339733275,13,-1,train,False
339156450,13,-1,train,False
339156444,13,-1,train,False
339065012,13,-1,train,False
339120982,13,-1,train,False
339120972,13,-1,train,False
339561009,13,-1,train,False
100653388,13,-1,train,False
100653391,13,-1,train,False
339057313,13,1,train,True
339101156,13,0,train,True
339272942,13,-1,train,False
339105154,13,-1,train,False
339105158,13,-1,train,False
339101528,13,-1,train,False
339967102,13,-1,train,False
339106161,13,-1,train,False
339106165,13,-1,train,False
258694910,13,-1,train,False
339646684,13,-1,train,False
339055896,13,-1,train,False
339465663,13,-1,train,False
126768584,13,-1,train,False
339095244,13,-1,train,False
339175259,13,-1,train,False
339964388,13,-1,train,False
339642050,13,-1,train,False
339474197,13,0,train,True
339102928,13,0,train,True
311582967,13,-1,train,False
339291836,13,-1,train,False
219843654,13,-1,train,False
339057239,13,0,train,True
339057238,13,1,train,True
339555774,13,-1,train,False
212493347,13,-1,train,False
339068194,13,-1,train,False
219843417,13,-1,train,False
340074404,13,-1,train,False
244903155,13,-1,train,False
339083435,13,0,train,True
339592080,13,-1,train,False
41920230,13,0,train,True
339113571,13,-1,train,False
339113573,13,0,train,True
200512762,13,-1,train,False
159771605,13,0,train,True
339061742,13,0,train,True
166963864,13,0,train,True
339105986,13,-1,train,False
339105987,13,-1,train,False
339107505,13,-1,train,False
339107507,13,-1,train,False
339107282,13,-1,train,False
339107286,13,-1,train,False
339477543,13,-1,train,False
339477545,13,-1,train,False
339074704,13,-1,train,False
339156801,13,0,train,True
339092959,13,-1,train,False
339291884,13,-1,train,False
339094213,13,1,train,True
339103434,13,-1,train,False
87608765,13,0,train,True
339089337,13,0,train,True
339154326,13,-1,train,False
339153973,13,0,train,True
339153972,13,0,train,True
339568992,13,0,train,True
339568993,13,-1,train,False
339062623,13,-1,train,False
339101018,13,-1,train,False
339664075,13,-1,train,False
339965667,13,-1,train,False
339153890,13,0,train,True
340075634,13,0,train,True
339066858,13,-1,train,False
339175249,13,-1,train,False
160779608,13,-1,train,False
339642047,13,-1,train,False
339977526,13,-1,train,False
339977690,13,-1,train,False
339155321,13,-1,train,False
339647741,13,-1,train,False
339079067,13,-1,train,False
339059249,13,-1,train,False
232792933,13,-1,train,False
339107031,13,-1,train,False
339061109,13,-1,train,False
198695868,13,-1,train,False
339065210,13,-1,train,False
339504804,13,0,train,True
339079311,13,-1,train,False
339105224,13,-1,train,False
190367674,13,0,train,True
339061079,13,-1,train,False
339061083,13,-1,train,False
339067607,13,-1,train,False
339109633,13,-1,train,False
339113562,13,0,train,True
461167,13,-1,train,False
339118260,13,0,train,True
58975542,13,-1,train,False
65077374,13,-1,train,False
134354165,13,-1,train,False
339153895,13,-1,train,False
339648216,13,-1,train,False
339156925,13,-1,train,False
339092428,13,-1,train,False
161422752,13,-1,train,False
222899193,13,0,train,True
